Date,EURUSD=X,JPY=X,GBPUSD=X,AUDUSD=X,CHF=X,CAD=X,NZDUSD=X,CNY=X,INR=X,SGD=X
2019-12-27,1.110111951828003,109.54199981689453,1.3002209663391113,0.6946374177932739,0.981469988822937,1.3107999563217163,0.6672716736793518,6.996300220489502,71.30030059814453,1.3533999919891357
2019-12-30,1.1182304620742798,109.4280014038086,1.3091918230056763,0.6982996463775635,0.9737100005149841,1.3073400259017944,0.6706413626670837,6.994800090789795,71.31300354003906,1.3521300554275513
2019-12-31,1.120229721069336,108.87300109863281,1.3113033771514893,0.7001398801803589,0.9686300158500671,1.3060599565505981,0.6734777688980103,6.9857001304626465,71.31099700927734,1.3481800556182861
2020-01-01,1.1220825910568237,108.68099975585938,1.326259970664978,0.7017002105712891,0.967199981212616,1.3001999855041504,0.6785798072814941,6.962299823760986,71.27580261230469,1.3344999551773071
2020-01-02,1.1220825910568237,108.71299743652344,1.3250298500061035,0.7019514441490173,0.9674999713897705,1.2972999811172485,0.6737182140350342,6.962200164794922,71.0250015258789,1.3451900482177734
2020-01-03,1.1171437501907349,108.54299926757812,1.3152703046798706,0.6985191702842712,0.9711999893188477,1.29830002784729,0.6700212359428406,6.963399887084961,71.41500091552734,1.3468999862670898
2020-01-06,1.1161960363388062,107.96399688720703,1.308010220527649,0.694420337677002,0.9714800119400024,1.2986600399017334,0.665530800819397,6.9644999504089355,71.73100280761719,1.3497799634933472
2020-01-07,1.1197994947433472,108.40599822998047,1.317002534866333,0.693731427192688,0.968500018119812,1.2963900566101074,0.6669512391090393,6.9745001792907715,71.78700256347656,1.3491699695587158
2020-01-08,1.1154738664627075,108.01599884033203,1.31137216091156,0.6860399842262268,0.9688299894332886,1.3003100156784058,0.6631211638450623,6.944399833679199,72.16000366210938,1.3513100147247314
2020-01-09,1.1113210916519165,109.03099822998047,1.3105130195617676,0.6873801350593567,0.9732000231742859,1.3036500215530396,0.6654289960861206,6.945199966430664,71.41190338134766,1.3499000072479248
2020-01-10,1.1111111640930176,109.50700378417969,1.3070186376571655,0.6853210926055908,0.9731199741363525,1.306249976158142,0.6607987880706787,6.951700210571289,71.19429779052734,1.3510500192642212
2020-01-13,1.1116669178009033,109.56600189208984,1.3045634031295776,0.6900601387023926,0.9731400012969971,1.3065400123596191,0.6637682318687439,6.909299850463867,70.9530029296875,1.3482999801635742
2020-01-14,1.1135733127593994,109.99199676513672,1.2988194227218628,0.6898902058601379,0.9707000255584717,1.3055599927902222,0.6626817584037781,6.8927001953125,70.71890258789062,1.3464000225067139
