Date,Open,High,Low,Close,Volume,gold_close,oil_close,vix,spy_close
2017-09-26,73.67,73.81,72.99,73.26,18019577.0,1297.0,51.880001068115234,10.170000076293945,218.1167755126953
2017-09-27,73.55,74.17,73.17,73.85,19563435.0,1283.4000244140625,52.13999938964844,9.869999885559082,218.96624755859375
2017-09-28,73.54,73.97,73.31,73.87,10883787.0,1285.5,51.560001373291016,9.550000190734863,219.22894287109375
2017-09-29,73.94,74.535,73.88,74.49,17079114.0,1281.5,51.66999816894531,9.510000228881836,219.99949645996094
2017-10-02,74.71,75.01,74.295,74.61,15304762.0,1272.699951171875,50.58000183105469,9.449999809265137,220.95408630371094
2017-10-03,74.67,74.88,74.195,74.26,12190403.0,1271.5,50.41999816894531,9.510000228881836,221.4268798828125
2017-10-04,74.0,74.72,73.71,74.69,13317681.0,1273.699951171875,49.97999954223633,9.630000114440918,221.68963623046875
2017-10-05,75.22,76.12,74.96,75.97,21195261.0,1269.9000244140625,50.790000915527344,9.1899995803833,223.0031280517578
2017-10-06,75.67,76.03,75.54,76.0,13959814.0,1271.5999755859375,49.290000915527344,9.649999618530273,222.74920654296875
2017-10-09,75.97,76.55,75.86,76.29,11386502.0,1281.800048828125,49.58000183105469,10.329999923706055,222.38137817382812
2017-10-10,76.33,76.63,76.14,76.29,13944545.0,1290.5999755859375,50.91999816894531,10.079999923706055,222.9681396484375
2017-10-11,76.36,76.46,75.95,76.42,15388898.0,1285.800048828125,51.29999923706055,9.850000381469727,223.31845092773438
2017-10-12,76.49,77.29,76.37,77.12,16876538.0,1293.300048828125,50.59999847412109,9.90999984741211,222.98562622070312
2017-10-13,77.59,77.87,77.29,77.49,15335742.0,1301.5,51.45000076293945,9.609999656677246,223.25704956054688
2017-10-16,77.42,77.81,77.35,77.65,12380093.0,1299.9000244140625,51.869998931884766,9.90999984741211,223.55482482910156
2017-10-17,77.47,77.62,77.25,77.59,16823989.0,1283.0,51.880001068115234,10.3100004196167,223.71246337890625
2017-10-18,77.67,77.85,77.37,77.61,13300701.0,1279.9000244140625,52.040000915527344,10.069999694824219,223.931396484375
2017-10-19,77.57,77.93,77.35,77.91,15092758.0,1286.9000244140625,51.290000915527344,10.050000190734863,223.99270629882812
2017-10-20,78.32,78.97,78.22,78.81,22866426.0,1277.4000244140625,51.470001220703125,9.970000267028809,225.14862060546875
2017-10-23,78.99,79.34,78.76,78.83,20627173.0,1277.699951171875,51.900001525878906,11.069999694824219,224.27291870117188
2017-10-24,78.9,79.2,78.46,78.86,17517182.0,1275.0,52.470001220703125,11.15999984741211,224.6669158935547
2017-10-25,78.58,79.1,78.01,78.63,20410808.0,1275.4000244140625,52.18000030517578,11.229999542236328,223.55482482910156
2017-10-26,79.2,79.42,78.75,78.76,32120717.0,1266.300048828125,52.63999938964844,11.300000190734863,223.8438262939453
2017-10-27,84.37,86.2,83.61,83.81,71066729.0,1268.5,53.900001525878906,9.800000190734863,225.67401123046875
2017-10-30,83.7,84.325,83.105,83.89,31756653.0,1274.0999755859375,54.150001525878906,10.5,224.8332977294922
2017-10-31,84.36,84.36,83.11,83.18,27086575.0,1267.0,54.380001068115234,10.180000305175781,225.18359375
2017-11-01,83.68,83.76,82.88,83.18,22307371.0,1274.0999755859375,54.29999923706055,10.199999809265137,225.48133850097656
2017-11-02,83.35,84.46,83.12,84.05,23992945.0,1274.9000244140625,54.540000915527344,9.930000305175781,225.5689239501953
2017-11-03,84.08,84.54,83.4,84.14,17633543.0,1266.5,55.63999938964844,9.140000343322754,226.32200622558594
2017-11-06,84.2,84.7,84.0825,84.47,19860852.0,1279.4000244140625,57.34999847412109,9.399999618530273,226.67236328125
2017-11-07,84.77,84.9,83.93,84.27,17939727.0,1273.699951171875,57.20000076293945,9.890000343322754,226.51466369628906
2017-11-08,84.14,84.61,83.83,84.56,18034170.0,1281.5999755859375,56.810001373291016,9.779999732971191,226.89996337890625
2017-11-09,84.11,84.27,82.9,84.09,21178356.0,1285.5999755859375,57.16999816894531,10.5,226.07681274414062
2017-11-10,83.79,84.095,83.23,83.87,19397793.0,1272.4000244140625,56.7400016784668,11.289999961853027,226.0067901611328
2017-11-13,83.66,83.94,83.46,83.93,14196896.0,1277.300048828125,56.7599983215332,11.5,226.21693420410156
2017-11-14,83.5,84.1,82.98,84.05,18801280.0,1281.5,55.70000076293945,11.59000015258789,225.6915283203125
2017-11-15,83.47,83.69,82.69,82.98,19383102.0,1276.5,55.33000183105469,13.130000114440918,224.56192016601562
2017-11-16,83.1,83.42,82.94,83.2,20962750.0,1277.4000244140625,55.13999938964844,11.760000228881836,226.470947265625
2017-11-17,83.12,83.12,82.24,82.4,22078993.0,1295.800048828125,56.54999923706055,11.430000305175781,225.8053436279297
2017-11-20,82.4,82.59,82.25,82.53,16314978.0,1274.5999755859375,56.09000015258789,10.649999618530273,226.19068908691406
2017-11-21,82.74,83.84,82.74,83.72,21237454.0,1281.0999755859375,56.83000183105469,9.729999542236328,227.67059326171875
2017-11-22,83.83,83.9,83.04,83.11,20553089.0,1291.5999755859375,58.02000045776367,9.880000114440918,227.46917724609375
2017-11-24,83.01,83.43,82.78,83.26,7425603.0,1286.699951171875,58.95000076293945,9.670000076293945,227.99461364746094
2017-11-27,83.31,83.98,83.3,83.87,18265242.0,1293.800048828125,58.11000061035156,9.869999885559082,227.88079833984375
2017-11-28,84.07,85.06,84.02,84.88,21925959.0,1294.699951171875,57.9900016784668,10.029999732971191,230.1925811767578
2017-11-29,84.71,84.9172,83.175,83.34,27381109.0,1282.0999755859375,57.29999923706055,10.699999809265137,230.05245971679688
2017-11-30,83.51,84.52,83.34,84.17,32949647.0,1273.199951171875,57.400001525878906,11.279999732971191,232.0665283203125
2017-12-01,83.6,84.81,83.22,84.26,29532132.0,1278.800048828125,58.36000061035156,11.430000305175781,231.58494567871094
2017-12-04,84.42,84.4299,80.7,81.08,39094880.0,1274.300048828125,57.470001220703125,11.680000305175781,231.30470275878906
2017-12-05,81.34,82.68,80.9801,81.59,26152261.0,1261.5999755859375,57.619998931884766,11.329999923706055,230.47279357910156
2017-12-06,81.55,83.14,81.43,82.78,26162054.0,1262.800048828125,55.959999084472656,11.020000457763672,230.5165557861328
2017-12-07,82.54,82.8,82.0,82.49,23184547.0,1249.800048828125,56.68999862670898,10.15999984741211,231.24343872070312
2017-12-08,83.63,84.58,83.33,84.16,24489106.0,1245.199951171875,57.36000061035156,9.579999923706055,232.50440979003906
2017-12-11,84.29,85.37,84.12,85.23,22857854.0,1243.699951171875,57.9900016784668,9.34000015258789,233.2049102783203
2017-12-12,85.31,86.05,85.08,85.58,23924105.0,1238.5,57.13999938964844,9.920000076293945,233.6165313720703
2017-12-13,85.74,86.0,85.17,85.35,22062679.0,1245.4000244140625,56.59999847412109,10.180000305175781,233.59024047851562
2017-12-14,85.43,85.8739,84.53,84.69,19305961.0,1253.800048828125,57.040000915527344,10.489999771118164,232.63577270507812
2017-12-15,85.26,87.09,84.88,86.85,53936687.0,1254.300048828125,57.29999923706055,9.420000076293945,234.57298278808594
2017-12-18,87.12,87.4999,86.23,86.38,22283752.0,1262.199951171875,57.15999984741211,9.529999732971191,236.06048583984375
2017-12-19,86.35,86.35,85.27,85.83,23524787.0,1260.699951171875,57.459999084472656,10.029999732971191,235.15391540527344
2017-12-20,86.2,86.3,84.71,85.52,23674931.0,1266.0999755859375,58.09000015258789,9.720000267028809,235.0307159423828
2017-12-21,86.05,86.1,85.4,85.5,17990745.0,1267.300048828125,58.36000061035156,9.619999885559082,235.51475524902344
2017-12-22,85.4,85.63,84.92,85.51,14145841.0,1275.4000244140625,58.470001220703125,9.899999618530273,235.4532012939453
2017-12-26,85.31,85.5346,85.03,85.4,9891237.0,1284.0999755859375,59.970001220703125,10.25,235.1715545654297
2017-12-27,85.65,85.98,85.215,85.71,14678025.0,1287.0,59.63999938964844,10.470000267028809,235.2859344482422
2017-12-28,85.9,85.93,85.55,85.72,10594344.0,1294.0999755859375,59.84000015258789,10.180000305175781,235.76995849609375
2017-12-29,85.63,86.05,85.5,85.54,18717406.0,1306.300048828125,60.41999816894531,11.039999961853027,234.88101196289062
2018-01-02,86.125,86.31,85.5,85.95,22483797.0,1313.699951171875,60.369998931884766,9.770000457763672,236.56211853027344
2018-01-03,86.055,86.51,85.97,86.35,26061439.0,1316.199951171875,61.630001068115234,9.149999618530273,238.0584259033203
2018-01-04,86.59,87.66,86.57,87.11,21911974.0,1319.4000244140625,62.0099983215332,9.220000267028809,239.06185913085938
2018-01-05,87.66,88.41,87.43,88.19,23407110.0,1320.300048828125,61.43999862670898,9.220000267028809,240.6549530029297
2018-01-08,88.2,88.58,87.6046,88.28,22113049.0,1318.5999755859375,61.72999954223633,9.520000457763672,241.09500122070312
2018-01-09,88.65,88.7272,87.86,88.22,19484317.0,1311.699951171875,62.959999084472656,10.079999923706055,241.64076232910156
2018-01-10,87.86,88.19,87.41,87.82,18652201.0,1317.4000244140625,63.56999969482422,9.819999694824219,241.27105712890625
2018-01-11,88.13,88.13,87.24,88.08,17808877.0,1320.5999755859375,63.79999923706055,9.880000114440918,243.03140258789062
2018-01-12,88.67,89.78,88.45,89.6,24271531.0,1333.4000244140625,64.30000305175781,10.15999984741211,244.6156463623047
2018-01-16,90.1,90.79,88.0104,88.35,36599736.0,1335.4000244140625,63.72999954223633,11.65999984741211,243.77951049804688
2018-01-17,89.08,90.28,88.75,90.14,25621164.0,1338.0,63.970001220703125,11.90999984741211,246.1031951904297
2018-01-18,89.8,90.67,89.66,90.1,24159683.0,1326.0,63.95000076293945,12.220000267028809,245.689453125
2018-01-19,90.14,90.61,89.66,90.0,36875013.0,1331.9000244140625,63.369998931884766,11.270000457763672,246.80728149414062
2018-01-22,90.0,91.62,89.74,91.61,23601555.0,1330.9000244140625,63.4900016784668,11.029999732971191,248.8140411376953
2018-01-23,91.9,92.3,91.54,91.9,23412841.0,1335.699951171875,64.47000122070312,11.100000381469727,249.3421630859375
2018-01-24,92.55,93.43,91.58,91.82,33127483.0,1355.9000244140625,65.61000061035156,11.470000267028809,249.24533081054688
2018-01-25,92.465,93.24,91.93,92.33,26383238.0,1362.4000244140625,65.51000213623047,11.579999923706055,249.3509521484375
2018-01-26,93.12,94.06,92.58,94.06,29172167.0,1351.5999755859375,66.13999938964844,11.079999923706055,252.23793029785156
2018-01-29,95.14,95.45,93.72,93.92,31569940.0,1351.5999755859375,65.55999755859375,13.84000015258789,250.5655517578125
2018-01-30,93.3,93.66,92.1,92.74,38635053.0,1335.4000244140625,64.5,14.789999961853027,247.9954833984375
2018-01-31,93.75,95.4,93.51,95.01,48756338.0,1339.0,64.7300033569336,13.539999961853027,248.11875915527344
2018-02-01,94.79,96.07,93.5813,94.26,47227882.0,1344.300048828125,65.80000305175781,13.470000267028809,247.8370361328125
2018-02-02,93.64,93.97,91.5,91.78,47867753.0,1333.699951171875,65.44999694824219,17.309999465942383,242.4416961669922
2018-02-05,90.56,93.24,88.0,88.0,51031465.0,1333.0,64.1500015258789,37.31999969482422,232.3021697998047
2018-02-06,86.89,91.475,85.25,91.33,67998564.0,1326.0999755859375,63.38999938964844,29.979999542236328,236.8790283203125
2018-02-07,90.49,91.77,89.2,89.61,41107592.0,1311.5999755859375,61.790000915527344,27.729999542236328,235.593994140625
2018-02-08,89.71,89.875,84.76,85.01,55628657.0,1316.9000244140625,61.150001525878906,33.459999084472656,226.7571563720703
2018-02-09,86.3,88.93,83.83,88.18,63499065.0,1313.0999755859375,59.20000076293945,29.059999465942383,230.16336059570312
2018-02-12,88.735,89.78,87.9295,89.13,35720341.0,1324.199951171875,59.290000915527344,25.610000610351562,233.543212890625
2018-02-13,88.93,90.0,87.8,89.83,26407702.0,1328.0999755859375,59.18999862670898,24.969999313354492,234.12411499023438
2018-02-14,88.51,90.99,88.41,90.81,34960912.0,1355.5,60.59999847412109,19.260000228881836,237.2838897705078
2018-02-15,91.21,92.72,90.62,92.66,27823866.0,1352.0999755859375,61.34000015258789,19.1299991607666,240.31173706054688
2018-02-16,92.45,93.5,91.8,92.0,30596919.0,1353.199951171875,61.68000030517578,19.459999084472656,240.3820037841797
2018-02-20,91.475,93.06,91.01,92.72,30796445.0,1328.800048828125,61.900001525878906,20.600000381469727,238.87696838378906
2018-02-21,92.98,93.3595,91.49,91.49,26922503.0,1330.0,61.68000030517578,20.020000457763672,237.68878173828125
2018-02-22,92.05,92.73,91.36,91.73,24392753.0,1330.5999755859375,62.77000045776367,18.719999313354492,237.99679565429688
2018-02-23,92.75,94.07,92.36,94.06,26329226.0,1328.199951171875,63.54999923706055,16.489999771118164,241.79037475585938
2018-02-26,94.4,95.45,94.25,95.42,30199846.0,1330.699951171875,63.90999984741211,15.800000190734863,244.5980987548828
2018-02-27,95.74,95.84,94.2,94.2,25869119.0,1315.5,63.0099983215332,18.59000015258789,241.54385375976562
2018-02-28,94.84,95.705,93.63,93.77,31167338.0,1315.5,61.63999938964844,19.850000381469727,239.09701538085938
2018-03-01,93.99,94.57,91.84,92.85,37135561.0,1302.9000244140625,60.9900016784668,22.469999313354492,235.62039184570312
2018-03-02,91.58,93.15,90.86,93.05,32830389.0,1321.0999755859375,61.25,19.59000015258789,236.8350372314453
2018-03-05,92.34,94.27,92.26,93.64,23901578.0,1318.0999755859375,62.56999969482422,18.729999542236328,239.57237243652344
2018-03-06,94.34,94.49,92.941,93.32,22175776.0,1333.5999755859375,62.59999847412109,18.360000610351562,240.1796875
2018-03-07,93.16,93.9406,92.43,93.86,26716127.0,1326.0,61.150001525878906,17.760000228881836,240.09161376953125
2018-03-08,94.27,95.1,93.765,94.43,25887828.0,1319.9000244140625,60.119998931884766,16.540000915527344,241.25347900390625
2018-03-09,95.29,96.54,95.0,96.54,36937254.0,1322.4000244140625,62.040000915527344,14.640000343322754,245.45181274414062
2018-03-12,96.5,97.21,96.04,96.77,26073742.0,1319.4000244140625,61.36000061035156,15.779999732971191,245.143798828125
2018-03-13,97.0,97.24,93.97,94.41,35387817.0,1325.9000244140625,60.709999084472656,16.350000381469727,243.5595245361328
2018-03-14,95.12,95.41,93.5,93.85,32131981.0,1324.4000244140625,60.959999084472656,17.229999542236328,242.30963134765625
2018-03-15,93.53,94.58,92.83,94.18,27610998.0,1316.800048828125,61.18999862670898,16.59000015258789,242.045654296875
2018-03-16,94.68,95.38,93.92,94.6,49081279.0,1311.300048828125,62.34000015258789,15.800000190734863,242.30809020996094
2018-03-19,93.74,93.9,92.11,92.89,33344085.0,1316.800048828125,62.060001373291016,19.020000457763672,239.02952575683594
2018-03-20,93.05,93.77,93.0,93.13,23075240.0,1311.0999755859375,63.400001525878906,18.200000762939453,239.43609619140625
2018-03-21,92.93,94.05,92.21,92.48,24457082.0,1320.699951171875,65.16999816894531,17.860000610351562,238.97657775878906
2018-03-22,91.265,91.75,89.66,89.79,38604715.0,1326.5999755859375,64.30000305175781,23.34000015258789,233.0028533935547
2018-03-23,89.5,90.46,87.08,87.18,44068949.0,1349.300048828125,65.87999725341797,24.8700008392334,228.03646850585938
2018-03-26,90.61,94.0,90.4,93.78,56396780.0,1354.4000244140625,65.55000305175781,21.030000686645508,234.2752685546875
2018-03-27,94.94,95.139,88.51,89.47,56569011.0,1341.300048828125,65.25,22.5,230.28990173339844
2018-03-28,89.82,91.23,88.873,89.39,52501146.0,1324.199951171875,64.37999725341797,22.8700008392334,229.6094207763672
2018-03-29,90.18,92.29,88.4,91.27,45867548.0,1322.800048828125,64.94000244140625,19.969999313354492,232.54327392578125
2018-04-02,90.47,90.88,87.51,88.52,48515417.0,1342.0999755859375,63.0099983215332,23.6200008392334,227.52389526367188
2018-04-03,89.575,90.05,87.89,89.71,37213837.0,1332.800048828125,63.5099983215332,21.100000381469727,230.44004821777344
2018-04-04,87.85,92.76,87.73,92.33,35559956.0,1335.800048828125,63.369998931884766,20.059999465942383,232.90557861328125
2018-04-05,92.435,93.065,91.4,92.38,29771881.0,1324.300048828125,63.540000915527344,18.940000534057617,234.7436981201172
2018-04-06,91.49,92.46,89.48,90.23,38026000.0,1331.9000244140625,62.060001373291016,21.489999771118164,229.5122528076172
2018-04-09,91.04,93.17,90.62,90.77,31533718.0,1336.300048828125,63.41999816894531,21.770000457763672,230.64334106445312
2018-04-10,92.39,93.28,91.64,92.88,26939883.0,1342.0,65.51000213623047,20.469999313354492,234.31065368652344
2018-04-11,92.01,93.29,91.48,91.86,24872110.0,1356.5,66.81999969482422,20.239999771118164,233.08233642578125
2018-04-12,92.43,94.16,92.43,93.58,26758879.0,1338.4000244140625,67.06999969482422,18.489999771118164,234.9999237060547
2018-04-13,94.05,94.18,92.44,93.08,23346063.0,1344.800048828125,67.38999938964844,17.40999984741211,234.31065368652344
2018-04-16,94.07,94.66,93.42,94.17,20286283.0,1347.5,66.22000122070312,16.559999465942383,236.23703002929688
2018-04-17,95.0,96.54,94.88,96.07,26771000.0,1347.199951171875,66.5199966430664,15.25,238.7644500732422
2018-04-18,96.22,96.72,95.52,96.44,21043287.0,1351.199951171875,68.47000122070312,15.600000381469727,238.94122314453125
2018-04-19,96.44,97.07,95.34,96.11,23552541.0,1346.800048828125,68.29000091552734,15.960000038146973,237.61569213867188
2018-04-20,95.91,96.11,94.05,95.0,31154377.0,1336.699951171875,68.37999725341797,16.8799991607666,235.6007843017578
2018-04-23,95.7436,96.29,94.63,95.35,22331829.0,1322.5,68.63999938964844,16.34000015258789,235.56553649902344
2018-04-24,96.242,96.47,92.41,93.12,34524799.0,1331.4000244140625,67.69999694824219,18.020000457763672,232.39303588867188
2018-04-25,93.3,93.3,90.28,92.31,33729257.0,1321.199951171875,68.05000305175781,17.84000015258789,232.96746826171875
2018-04-26,93.55,95.15,93.1,94.26,42501543.0,1316.300048828125,68.19000244140625,16.239999771118164,235.33570861816406
2018-04-27,97.6,97.9,93.91,95.82,48272780.0,1320.300048828125,68.0999984741211,15.40999984741211,235.55670166015625
2018-04-30,96.33,96.3964,93.15,93.52,41523605.0,1316.199951171875,68.56999969482422,15.930000305175781,233.74508666992188
2018-05-01,93.21,95.29,92.79,95.0,31408927.0,1303.800048828125,67.25,15.489999771118164,234.16041564941406
2018-05-02,94.99,95.17,93.19,93.51,27471002.0,1302.5999755859375,67.93000030517578,15.970000267028809,232.58743286132812
2018-05-03,92.96,94.925,92.45,94.07,31142497.0,1310.699951171875,68.43000030517578,15.899999618530273,232.07492065429688
2018-05-04,93.32,95.37,92.92,95.16,22531325.0,1312.699951171875,69.72000122070312,14.770000457763672,235.0794677734375
2018-05-07,95.17,96.71,95.1,96.22,24242019.0,1312.199951171875,70.7300033569336,14.75,235.8748016357422
2018-05-08,95.8456,96.16,95.0631,95.81,23484589.0,1312.0,69.05999755859375,14.710000038146973,235.8748016357422
2018-05-09,96.01,96.97,95.05,96.94,27327410.0,1311.300048828125,71.13999938964844,13.420000076293945,238.15467834472656
2018-05-10,97.46,97.95,97.05,97.91,22388119.0,1320.800048828125,71.36000061035156,13.229999542236328,240.38160705566406
2018-05-11,97.8,97.87,97.04,97.7,16778316.0,1319.0,70.69999694824219,12.649999618530273,241.11509704589844
2018-05-14,97.92,98.69,97.31,98.03,19454124.0,1316.5,70.95999908447266,12.930000305175781,241.22998046875
2018-05-15,97.24,97.85,96.34,97.32,24594010.0,1288.9000244140625,71.30999755859375,14.630000114440918,239.56863403320312
2018-05-16,97.36,97.4,96.615,97.15,17384742.0,1290.199951171875,71.48999786376953,13.420000076293945,240.57594299316406
2018-05-17,96.76,97.5401,95.83,96.18,17246716.0,1288.199951171875,71.48999786376953,13.430000305175781,240.37281799316406
2018-05-18,96.01,96.93,96.01,96.36,17844090.0,1290.199951171875,71.27999877929688,13.420000076293945,239.77182006835938
2018-05-21,97.0,98.01,96.8,97.6,19422467.0,1290.199951171875,72.23999786376953,13.079999923706055,241.5745391845703
2018-05-22,97.68,98.17,97.2,97.5,15441189.0,1291.699951171875,72.12999725341797,13.220000267028809,240.90298461914062
2018-05-23,96.71,98.73,96.32,98.66,21251222.0,1289.300048828125,71.83999633789062,12.579999923706055,241.56573486328125
2018-05-24,98.725,98.94,96.81,98.31,26649287.0,1303.699951171875,70.70999908447266,12.529999732971191,241.0708770751953
2018-05-25,98.3,98.98,97.86,98.36,18363918.0,1303.300048828125,67.87999725341797,13.220000267028809,240.49649047851562
2018-05-29,97.84,98.88,97.23,98.01,28670981.0,1298.699951171875,66.7300033569336,17.020000457763672,237.7305145263672
2018-05-30,98.31,99.25,97.91,98.95,22158528.0,1301.5,68.20999908447266,14.9399995803833,240.90298461914062
2018-05-31,99.29,99.99,98.61,98.84,34140891.0,1300.0999755859375,67.04000091552734,15.430000305175781,239.42723083496094
2018-06-01,99.2798,100.86,99.17,100.79,28655624.0,1294.800048828125,65.80999755859375,13.460000038146973,241.7778778076172
2018-06-04,101.26,101.86,100.851,101.67,27281623.0,1293.0999755859375,64.75,12.739999771118164,242.92662048339844
2018-06-05,102.0,102.33,101.53,102.19,23514402.0,1297.5,65.5199966430664,12.399999618530273,243.1033477783203
2018-06-06,102.48,102.6,101.9,102.49,21122917.0,1297.0999755859375,64.7300033569336,11.640000343322754,245.13584899902344
2018-06-07,102.65,102.69,100.38,100.88,28232197.0,1298.699951171875,65.94999694824219,12.130000114440918,245.10939025878906
2018-06-08,101.0924,101.95,100.54,101.63,22165128.0,1298.0999755859375,65.73999786376953,12.180000305175781,245.83401489257812
2018-06-11,101.37,101.59,100.67,101.05,23490894.0,1298.9000244140625,66.0999984741211,12.350000381469727,246.160888671875
2018-06-12,101.1,101.4493,100.75,101.31,18325228.0,1295.0999755859375,66.36000061035156,12.34000015258789,246.47909545898438
2018-06-13,101.72,102.01,100.56,100.85,29492875.0,1296.9000244140625,66.63999938964844,12.9399995803833,245.69265747070312
2018-06-14,101.65,102.03,101.0,101.42,25691811.0,1304.0,66.88999938964844,12.119999885559082,246.31117248535156
2018-06-15,101.51,101.53,100.07,100.13,65738585.0,1274.5999755859375,65.05999755859375,11.979999542236328,245.9969024658203
2018-06-18,100.01,101.11,99.42,100.86,23586037.0,1276.199951171875,65.8499984741211,12.3100004196167,245.4910125732422
2018-06-19,99.65,101.0,99.5,100.86,28653087.0,1275.5999755859375,65.06999969482422,13.350000381469727,244.5500946044922
2018-06-20,101.37,102.52,101.12,101.87,26180792.0,1271.199951171875,66.22000122070312,12.789999961853027,244.9672088623047
2018-06-21,102.075,102.46,100.88,101.14,23198188.0,1267.199951171875,65.54000091552734,14.640000343322754,243.4315643310547
2018-06-22,100.41,100.77,99.625,100.41,38923105.0,1267.4000244140625,68.58000183105469,13.770000457763672,243.8754425048828
2018-06-25,100.0,100.11,97.3,98.39,35433333.0,1265.5999755859375,68.08000183105469,17.329999923706055,240.55564880371094
2018-06-26,98.82,100.08,98.75,99.08,26897244.0,1256.5999755859375,70.52999877929688,15.920000076293945,241.0882110595703
2018-06-27,99.58,100.02,97.4,97.54,31298386.0,1252.800048828125,72.76000213623047,17.90999984741211,239.09095764160156
2018-06-28,97.38,99.11,97.26,98.63,26650671.0,1247.800048828125,73.44999694824219,16.850000381469727,240.45797729492188
2018-06-29,98.93,99.91,98.33,98.61,28053214.0,1251.300048828125,74.1500015258789,16.09000015258789,240.8041534423828
2018-07-02,98.1,100.06,98.0,100.01,19564521.0,1239.800048828125,73.94000244140625,15.600000381469727,241.3189697265625
2018-07-03,100.48,100.63,98.94,99.05,14668375.0,1251.5999755859375,74.13999938964844,16.139999389648438,240.4668426513672
2018-07-05,99.5,99.92,99.0299,99.76,18977402.0,1257.300048828125,72.94000244140625,14.970000267028809,242.42848205566406
2018-07-06,99.885,101.43,99.67,101.16,19234627.0,1254.300048828125,73.80000305175781,13.369999885559082,244.4790496826172
2018-07-09,101.6452,102.25,101.251,101.85,18211980.0,1258.0999755859375,73.8499984741211,12.6899995803833,246.68048095703125
2018-07-10,102.0,102.51,101.86,102.12,19293140.0,1253.800048828125,74.11000061035156,12.640000343322754,247.56809997558594
2018-07-11,101.15,102.34,101.1,101.98,19644648.0,1242.800048828125,70.37999725341797,13.630000114440918,245.7572021484375
2018-07-12,102.77,104.41,102.73,104.19,24335929.0,1245.0,70.33000183105469,12.579999923706055,247.9853057861328
2018-07-13,104.37,105.6,104.09,105.43,24653500.0,1239.5999755859375,71.01000213623047,12.180000305175781,248.18064880371094
2018-07-16,105.4,105.82,104.515,104.91,21786912.0,1238.0999755859375,68.05999755859375,12.829999923706055,247.9586639404297
2018-07-17,104.61,106.5,104.32,105.95,25901726.0,1225.699951171875,68.08000183105469,12.0600004196167,248.96168518066406
2018-07-18,105.94,106.05,104.715,105.12,29468927.0,1226.300048828125,68.76000213623047,12.100000381469727,249.48544311523438
2018-07-19,104.93,105.31,103.89,104.4,40171646.0,1222.4000244140625,69.45999908447266,12.869999885559082,248.54454040527344
2018-07-20,108.08,108.2,106.08,106.27,56038827.0,1229.5,70.45999908447266,12.859999656677246,248.2605438232422
2018-07-23,106.3,108.14,106.13,107.97,29706955.0,1224.0,67.88999938964844,12.619999885559082,248.7221221923828
2018-07-24,108.57,108.82,107.26,107.66,26316619.0,1223.9000244140625,68.5199966430664,12.40999984741211,249.97369384765625
2018-07-25,107.955,111.15,107.6,110.83,30798058.0,1231.4000244140625,69.30000305175781,12.289999961853027,252.10398864746094
2018-07-26,110.74,111.0,109.5,109.62,31372110.0,1225.300048828125,69.61000061035156,12.140000343322754,251.5093536376953
2018-07-27,110.18,110.18,106.14,107.68,37005292.0,1222.5999755859375,68.69000244140625,13.029999732971191,249.80499267578125
2018-07-30,107.19,107.53,104.76,105.37,34668327.0,1221.300048828125,70.12999725341797,14.260000228881836,248.50018310546875
2018-07-31,106.49,106.72,105.38,106.08,27655152.0,1223.699951171875,68.76000213623047,12.829999923706055,249.72508239746094
2018-08-01,106.03,106.446,105.42,106.28,23619699.0,1217.9000244140625,67.66000366210938,13.149999618530273,249.30792236328125
2018-08-02,105.4,108.09,104.84,107.57,26104258.0,1210.5999755859375,68.95999908447266,12.1899995803833,250.6660919189453
2018-08-03,107.8,108.05,106.82,108.04,18659599.0,1214.199951171875,68.48999786376953,11.640000343322754,251.7401580810547
2018-08-06,108.12,108.42,107.559,108.13,20265947.0,1208.5999755859375,69.01000213623047,11.270000457763672,252.6632843017578
2018-08-07,108.56,109.1,108.17,108.88,16080214.0,1209.5999755859375,69.16999816894531,10.930000305175781,253.4976348876953
2018-08-08,109.33,109.75,108.7599,109.49,15487502.0,1212.5999755859375,66.94000244140625,10.850000381469727,253.3911895751953
2018-08-09,109.71,110.16,109.6,109.67,13668111.0,1211.9000244140625,66.80999755859375,11.270000457763672,253.04490661621094
2018-08-10,109.42,109.69,108.38,109.0,18183724.0,1211.0999755859375,67.62999725341797,13.15999984741211,251.34945678710938
2018-08-13,109.24,109.58,108.1,108.21,18472484.0,1191.300048828125,67.19999694824219,14.779999732971191,250.4085693359375
2018-08-14,108.56,109.75,108.04,109.56,16788314.0,1193.0,67.04000091552734,13.3100004196167,252.00643920898438
2018-08-15,108.49,108.985,106.82,107.66,29982806.0,1177.5,65.01000213623047,14.640000343322754,250.12454223632812
2018-08-16,108.3,108.86,107.3,107.64,21384289.0,1176.199951171875,65.45999908447266,13.449999809265137,252.14845275878906
2018-08-17,107.36,107.9,106.69,107.58,18061512.0,1176.5,65.91000366210938,12.640000343322754,253.0360565185547
2018-08-20,107.51,107.9,106.48,106.87,17914201.0,1186.800048828125,66.43000030517578,12.489999771118164,253.5775604248047
2018-08-21,106.92,107.35,105.85,105.98,22881861.0,1192.5999755859375,67.3499984741211,12.859999656677246,254.17225646972656
2018-08-22,105.85,107.34,105.78,107.06,18000639.0,1196.300048828125,67.86000061035156,12.25,254.02139282226562
2018-08-23,107.15,108.18,106.87,107.56,18167723.0,1187.0,67.83000183105469,12.40999984741211,253.68411254882812
